0.045632000000000006 -0.435523 0.366725 
0.089677 -0.447776 0.419786 
0.192278 -0.131458 -0.800774 
0.115057 -0.130986 -0.893785 
0.010645000000000016 -0.657847 -0.902645 
0.05743200000000001 -0.532488 -0.896119 
0.155193 0.255722 -1.483520 
0.177959 0.326389 -1.504150 
0.164178 0.221538 -1.464050 
0.333775 -0.228675 -0.692703 
0.320356 -0.448646 0.416057 
0.307188 -0.438418 0.363464 
0.327792 -0.627845 0.375781 
0.32391400000000004 -0.687984 0.346619 
0.348979 -0.424686 0.304048 
0.39445600000000003 -0.602291 0.204563 
0.314623 -0.617617 0.340127 
0.356414 -0.603735 0.285508 
0.354815 -0.603366 0.203812 
0.305501 -0.617099 0.236559 
0.347846 -0.370966 0.289767 
0.43352100000000005 -0.687587 0.149699 
0.39166100000000004 -0.639473 0.139614 
0.42108500000000004 -0.646208 0.173407 
0.398801 -0.687553 0.115905 
0.35889899999999997 -0.640081 0.138863 
0.298128 -0.687414 0.212852 
0.356319 -0.687344 0.180104 
0.312051 -0.687595 0.147901 
0.318144 -0.647844 0.171610 
0.360142 -0.687556 0.115154 
0.38257399999999997 -0.423611 0.305410 
0.390009 -0.602659 0.286432 
0.39733 -0.687707 0.257271 
0.35768900000000003 -0.687445 0.237457 
0.308375 -0.687932 0.310966 
0.43293400000000004 -0.687917 0.313177 
0.403096 -0.687338 0.180856 
0.445108 -0.687399 0.214649 
0.43005899999999997 -0.614472 0.257455 
0.420181 -0.614722 0.342338 
0.376136 -0.626975 0.378308 
0.38095999999999997 -0.687979 0.349147 
0.412746 -0.435523 0.366725 
0.368701 -0.447776 0.419786 
0.342435 -0.558335 -0.752050 
0.11616 -0.558335 -0.752050 
0.170926 -0.180258 -0.792372 
0.124603 -0.228675 -0.692703 
0.287452 -0.180258 -0.792372 
0.343321 -0.130986 -0.893785 
0.2661 -0.131458 -0.800774 
0.229189 -0.004469 -0.968083 
0.229189 0.159119 -1.080890 
0.28505 -0.654043 -0.907268 
0.308474 -0.545055 -0.826090 
0.03989100000000001 -0.627377 -1.035100 
0.051310999999999996 -0.680291 -1.082760 
0.014935000000000004 -0.664213 -1.040040 
0.067933 -0.660443 -1.077820 
0.104536 -0.659096 -1.077490 
0.12115000000000001 -0.624876 -1.034770 
0.17716500000000002 -0.654043 -0.907268 
0.15043299999999998 -0.545055 -0.826090 
0.118064 -0.618182 -0.950786 
0.04419200000000001 -0.620703 -0.947721 
0.109098 -0.531540 -0.901424 
0.135722 -0.697089 -1.086940 
0.05204900000000001 -0.697089 -1.086940 
0.13382100000000002 -0.678258 -1.082250 
0.04485900000000001 -0.689285 -0.864494 
0.0006869999999999932 -0.695391 -1.044220 
0.186441 -0.695391 -1.044220 
0.174215 -0.660441 -1.039530 
0.128162 -0.689285 -0.864498 
0.294737 -0.695391 -1.044220 
0.321529 -0.696620 -1.085760 
0.332108 -0.689285 -0.864498 
0.42198800000000003 -0.696619 -1.085760 
0.328743 -0.677289 -1.081080 
0.356865 -0.657618 -1.076310 
0.302149 -0.660441 -1.039310 
0.349434 -0.531540 -0.901424 
0.341805 -0.618182 -0.950786 
0.338842 -0.624877 -1.034770 
0.416876 -0.627377 -1.035100 
0.407979 -0.679375 -1.081580 
0.39201600000000003 -0.659001 -1.076650 
0.229189 0.194767 -1.453810 
0.30318500000000004 0.255722 -1.483520 
0.229189 0.286217 -1.518480 
0.280419 0.326388 -1.504150 
0.229189 0.213784 -1.355750 
0.2942 0.221538 -1.464050 
0.412105 -0.689285 -0.864494 
0.40063000000000004 -0.532488 -0.896119 
0.412746 -0.620703 -0.947721 
0.44496199999999997 -0.657847 -0.902646 
0.449611 -0.695391 -1.044220 
0.441755 -0.664214 -1.039820 
0.29628 -0.158537 -0.643915 
0.359395 -0.193912 -0.216350 
0.306605 0.007999 -0.964709 
0.413153 -0.134440 -0.886644 
0.40016799999999997 -0.558332 -0.752044 
0.42388000000000003 -0.546486 -0.818088 
0.325572 0.183917 -1.077510 
0.331739 0.289818 -1.155630 
0.16209800000000002 -0.158537 -0.643915 
0.09898300000000002 -0.193912 -0.216350 
0.151773 0.007999 -0.964709 
0.229189 0.216114 -1.244810 
0.229189 0.218816 -1.313860 
0.045225000000000015 -0.134440 -0.886644 
0.033969 -0.546486 -0.818088 
0.057898000000000005 -0.558332 -0.752044 
0.126639 0.289818 -1.155630 
0.132806 0.183918 -1.077510 
0.025865 -0.000186 -0.216355 
0.229189 0.461380 -0.216367 
0.096835 0.415323 -0.216366 
0.229189 0.483721 -1.426860 
0.229189 0.505008 0.184315 
0.145566 0.454487 -1.419150 
0.13120900000000002 0.599269 -1.043210 
0.07841300000000001 0.396113 -1.068880 
0.229189 0.668371 -1.244740 
0.229189 0.660052 -1.123730 
0.312812 0.454486 -1.419150 
0.229189 0.601379 -1.384240 
0.229189 0.628851 -1.039190 
0.327169 0.599268 -1.043210 
0.379965 0.396113 -1.068880 
0.229189 0.588297 -0.907439 
0.361543 0.415323 -0.216366 
0.43251300000000004 -0.000186 -0.216355 
0.444865 -0.176166 -0.795945 
0.407163 0.258210 -0.971413 
0.344961 0.548952 -0.911464 
0.372803 0.490599 -0.781781 
0.412523 -0.228667 -0.692694 
0.44432 0.109326 -0.825489 
0.345059 0.444022 -0.665901 
0.40731300000000004 0.029546 -0.643920 
0.389546 0.437455 -1.137120 
0.455487 0.365261 -1.243240 
0.334447 0.370388 -1.397000 
0.333437 0.611072 -1.127950 
0.311444 0.262741 -1.368650 
0.422059 0.403955 -1.341710 
0.396177 0.246562 -1.244800 
0.382258 0.277384 -1.326760 
0.31840999999999997 0.645525 -1.244750 
0.36916000000000004 0.697089 -1.334440 
0.40624 0.542720 -1.241680 
0.355339 0.594872 -1.338400 
0.270776 0.120377 0.505592 
0.29677200000000004 0.283180 0.536543 
0.33375699999999997 0.447773 0.443333 
0.229189 0.391487 0.530735 
0.273125 0.380679 0.531314 
0.37846199999999997 0.477514 0.293496 
0.401542 -0.275740 0.220239 
0.36894099999999996 -0.200327 0.446770 
0.38144 -0.370463 0.291793 
0.42179500000000003 -0.235087 0.341477 
0.367567 -0.381752 0.461846 
0.411612 -0.376028 0.382956 
0.390036 0.216311 0.499174 
0.345807 -0.015705 0.448978 
0.34011199999999997 0.461129 0.163966 
0.458378 0.099215 0.308897 
0.442612 -0.066057 0.311063 
0.405253 -0.153352 0.152359 
0.39975 0.060886 0.085922 
0.013512999999999997 -0.176166 -0.795945 
0.05121500000000001 0.258210 -0.971413 
0.113417 0.548952 -0.911464 
0.08557500000000001 0.490599 -0.781781 
0.229189 0.488737 -0.665903 
0.229189 0.534271 -0.777755 
0.04585500000000001 -0.228667 -0.692694 
0.014058000000000015 0.109326 -0.825489 
0.051065 0.029546 -0.643920 
0.113319 0.444022 -0.665901 
0.068832 0.437455 -1.137120 
0.0028910000000000047 0.365261 -1.243240 
0.123931 0.370388 -1.397000 
0.12494100000000001 0.611072 -1.127950 
0.062201000000000006 0.246562 -1.244800 
0.03631899999999999 0.403955 -1.341710 
0.146934 0.262741 -1.368650 
0.07612 0.277384 -1.326760 
0.139968 0.645525 -1.244750 
0.08921799999999999 0.697089 -1.334440 
0.10303899999999999 0.594872 -1.338400 
0.05213800000000002 0.542720 -1.241680 
0.187602 0.120377 0.505592 
0.229189 0.228662 0.539467 
0.229189 0.519446 0.291789 
0.07991600000000001 0.477514 0.293496 
0.056836 -0.275740 0.220239 
0.08943700000000002 -0.200327 0.446770 
0.090811 -0.381752 0.461846 
0.036583000000000004 -0.235087 0.341477 
0.076938 -0.370463 0.291794 
0.046766 -0.376028 0.382957 
0.112571 -0.015705 0.448978 
0.06834200000000001 0.216311 0.499174 
0.229189 0.469387 0.442753 
0.12462100000000001 0.447772 0.443333 
0.161606 0.283180 0.536543 
0.185253 0.380679 0.531314 
0.11826600000000001 0.461129 0.163966 
0.0 0.099215 0.308897 
0.05862800000000001 0.060886 0.085922 
0.053125000000000006 -0.153352 0.152359 
0.015766000000000002 -0.066057 0.311063 
-1
